Accession,logFC,-logPval,-logAdjPval,V_log2.i._TMT_1_iTSA52,V_log2.i._TMT_3_iTSA52,V_log2.i._TMT_5_iTSA52,V_log2.i._TMT_7_iTSA52,V_log2.i._TMT_9_iTSA52,D_log2.i._TMT_2_iTSA52,D_log2.i._TMT_4_iTSA52,D_log2.i._TMT_6_iTSA52,D_log2.i._TMT_8_iTSA52,D_log2.i._TMT_10_iTSA52
P09110,-0.0313,0.6131,0.1287,9146478.656300854,9114204.053200599,9329323.179121718,9746421.601880744,9353278.923264058,9428344.544697022,9235668.435573094,9175903.382958476,8927679.28176775,8916890.004058748
Q9BSB4,-0.0351,0.6128,0.1287,2456366.683653115,2327468.64232329,2418466.2260983973,2416727.7857968896,2467578.020123349,2479166.7493041875,2418466.2260983973,2310878.7915894096,2314777.0902294433,2276658.9860500577
Q9Y6K9,0.0279,0.6127,0.1287,26621281.94573183,27087389.364287667,26942785.18575592,27261578.80790073,27109351.008125663,28629896.915383875,27921407.637192592,27261578.80790073,27261578.80790073,26621281.94573183
O15318,-0.0405,0.6119,0.1286,9016481.62506439,8785119.865251716,9114204.053200599,9276740.984978188,9296731.249164991,9191086.975890923,9291840.7643219,8753074.263085648,8753074.263085648,8269205.71690092
Q86VX9,-0.0448,0.6099,0.1286,257040.4115011415,272951.568139308,283172.44487541984,272951.568139308,259540.10854754774,256136.31018178994,252815.98162182225,281027.8083598651,261004.20057395997,253691.3370309539
Q9NNW5,-0.0494,0.6096,0.1286,1306308.476711759,1390549.5085103202,1428887.6157555948,1499614.2299838995,1295359.4616506377,1361655.1642176574,1304697.0663309535,1346062.4275576698,1371482.2785373465,1295359.4616506377
P21399,-0.0248,0.6095,0.1286,45656611.0206699,44799104.549469985,46827376.90121585,45027153.77056781,46036329.325881675,45104636.30751769,44658705.58406745,44658705.58406745,45834975.9276032,44187343.66862236
Q9Y2Z0,-0.0319,0.6112,0.1286,77077297.35773867,75924178.61993639,78298391.25845578,80332929.92159013,79207691.23115396,79981421.14355288,77584898.45658593,75151088.25398444,74654094.85137428,74983262.89262083
Q5T8P6,-0.0253,0.6102,0.1286,16058496.734012835,16143265.340012306,16346702.103084024,16357247.558931803,16486777.707376616,15609550.201411797,16293632.520892166,15682750.59610203,16320455.077416252,16082955.351151764
P56211,0.116,0.6111,0.1286,27368494.678360716,24337768.678873602,20999746.986055765,18646034.426878408,26602723.20665814,26123159.13234737,25484505.080503665,25484505.080503665,25940175.23956551,23568486.172069248
P82979,0.0403,0.6102,0.1286,116025312.31221165,110585240.87682179,117623264.85645586,120096954.01990254,123221014.68177792,124198357.2062741,125150833.63414295,120908843.5862179,116681831.02015504,117131115.248463
Q9P260,-0.0361,0.6112,0.1286,867592.9294000737,836606.6267312611,864089.9342767077,812517.4940513824,832970.8768607788,794350.0163105696,819699.65777057,871346.5482866529,807797.79923299,817348.6028630434
Q7L3T8,-0.028,0.6109,0.1286,2065575.3378809835,2045505.9456183922,2111240.967357996,2093892.3463943056,2027389.55079406,2105949.9952380825,2031702.7469755148,2011823.9177476813,1969399.436802209,2027389.55079406
P43487,0.0262,0.6104,0.1286,979037004.9990187,938782664.1794692,992865559.6933424,979037004.9990187,979037004.9990187,1013588798.5190746,979037004.9990187,979037004.9990187,992865559.6933424,992865559.6933424
Q15014,-0.0483,0.6105,0.1286,6943749.490655632,6890847.552003618,7537905.667755604,7274980.548801201,7848895.277292043,6907580.933641982,7330494.133194486,7174509.640785552,6716710.419366168,7138043.882578718
Q3ZCQ8,0.0527,0.6101,0.1286,19525066.821685337,20639446.558621895,18722453.620268922,18065936.535252243,18485391.08057461,18245858.397670947,19899444.33168769,20320024.700137895,19741406.85313923,20767926.97774641
Q9BRP1,-0.0335,0.6116,0.1286,6342742.1361688655,6412297.008714486,6360908.44177889,6230155.924901676,6663733.804565216,6024358.941054399,6311640.965356367,6119515.5239084205,6294229.4021801865,6530221.106148713
P17029,-0.0313,0.6078,0.1282,1354432.888699271,1425686.3656989578,1360360.4241975239,1406260.8238722882,1406260.8238722882,1410729.378207821,1320244.23403766,1368903.8153833263,1379653.5870848775,1325170.7553851067
P02545,0.0281,0.6087,0.1282,290880702.9091187,290880702.9091187,294441182.59795123,297978120.1733169,285246139.4173963,309812881.6474046,294441182.59795123,292130137.48866314,299794451.14829296,292130137.48866314
Q9H6U6,-0.0588,0.6078,0.1282,859744.6931178861,801484.4418660607,888537.5740651311,913304.3505135714,964144.2665751037,874712.3150055722,887094.8234849125,862694.3189791775,800385.9850686034,820848.5342353913
Q7Z4H8,-0.0347,0.6083,0.1282,7193483.323336659,7075918.8405090375,6943749.490655632,6569502.087609622,7189777.1311839195,6656441.52204725,6928414.342554773,6748403.70097642,6815866.227874395,6978604.300423112
P53004,-0.054,0.6088,0.1282,33859488.1839272,32567901.78332564,32865216.20242669,30981105.95093976,32468042.245757032,28304781.08865018,30909940.04367188,32055311.4444394,31687081.447656676,34015077.96297822
P09429,0.0378,0.6085,0.1282,390752732.2290081,381072642.8241612,394200935.712143,376296048.8168136,414776273.8041273,390752732.2290081,419880061.26059514,396723671.19159245,394200935.712143,407032970.6236618
P01034,-0.0445,0.607,0.1278,2513804.2312558973,2453879.372086822,2495463.0646644956,2567306.245786847,2651063.2311354913,2673643.461863918,2468729.983233887,2441129.9901725417,2363647.3097457513,2357656.207899176
O95466,-0.0505,0.6072,0.1278,570644.4169406187,553734.8473165646,511405.0849700669,575263.232946858,508883.803816011,502107.601209245,549246.0143175729,531138.4916927121,511405.0849700669,530031.4755144655
P27635,0.0503,0.6065,0.1275,12656120.80508757,12772428.64367728,11834174.928772371,11186214.390287885,11952439.43881292,11638262.212477043,13020059.448908428,12589901.32498686,12678869.949811516,12589901.32498686
Q29980,-0.0437,0.6058,0.127,1097831.584095192,1150394.6732329424,1213261.471242242,1130779.7483859735,1233005.4022019901,1090781.6615482187,1110392.632465495,1136204.3729668641,1124528.2860357976,1186309.748707444
Q16401,-0.0232,0.603,0.1265,62156324.52757392,62882800.76175502,63436318.43473126,64570060.81084667,64570060.81084667,62882800.76175502,61857192.079217575,62057238.77217672,63265101.53616324,62453174.490638934
Q8IWI9,-0.0399,0.6028,0.1265,5733961.471656002,5798239.31754443,5869775.356467955,6201869.7650469,5446957.61368853,5473751.654226154,5746395.857741989,5584116.423497967,5790791.691797946,5643642.5713901045
Q8TEB1,-0.0386,0.6024,0.1265,2668386.320915003,2707344.488003464,2622038.1574716526,2648780.0698901154,2816615.085671545,2739524.8127948605,2736476.9997804756,2562162.1129573244,2565466.3289562226,2508975.739460814
Q6Y288,-0.0484,0.605,0.1265,942616.4545124206,986614.9617386542,945192.9087100996,911849.997508143,962213.2497401834,840483.6737099309,916207.2096950694,923230.3782034809,925175.0150347486,991547.6507006411
Q99595,-0.1033,0.6037,0.1265,307723.4025272124,357671.6585579517,401866.7695497489,361855.47633167845,284539.99958903453,326044.1818526753,290790.16092676285,325060.4232094341,338010.62471368554,305594.01644413784
Q9ULH1,-0.0535,0.6022,0.1265,3696601.330313037,3787011.6271045855,4251111.593025464,4157958.994980451,3819077.0870706295,3957722.4475202006,3604482.9893172854,3689127.882985625,3787011.6271045855,3939516.3450123006
A6H8Y1,-0.0479,0.6035,0.1265,1063249.5693865214,1098889.316299913,1084969.141724993,1141719.0969766362,1114414.798275002,1177289.3061376284,1059153.5738893047,1026371.4679405409,1051983.677952253,1014878.4230379963
Q6PJT7,-0.0232,0.6023,0.1265,27443063.606909372,26993883.86292675,27443063.606909372,27645846.28778854,27354482.180156805,27331491.591468506,27354482.180156805,27060255.587021355,26658168.12383548,26302669.45283017
Q9C0B0,0.0376,0.6034,0.1265,4788403.14490609,4754624.707636311,4917044.393829507,4971240.433224324,5102611.74030203,5354081.317335987,5030563.770927885,5016238.142300085,4823177.587950067,4964466.403501864
P49356,-0.0821,0.6031,0.1265,3813578.324706987,3610657.087465622,3480778.9580878015,3467144.633995895,4447520.177354425,3445067.954695897,3924756.5045576342,3457765.211422353,3416438.9354324285,3480778.9580878015
P06756,-0.0669,0.6022,0.1265,4328681.434771582,4251111.593025464,4312647.262020002,4030424.119114154,4923971.940840513,3943297.808198897,4471437.375747163,4174531.9774902165,3899916.379713253,4351849.155952476
O75330,-0.0255,0.6026,0.1265,64162648.11445978,64411040.42391994,65838143.5220482,65838143.5220482,62768194.27246694,64162648.11445978,63125571.57465685,62366131.18976766,64647511.00104611,63024184.95010876
Q99828,0.0736,0.6043,0.1265,630077.8203357245,638350.8413408096,555976.7586325444,517667.6970786314,586730.0144184508,649997.9173208893,585603.3170574534,609994.6610305023,654260.7642952692,576927.1251334494
Q68D91,-0.0432,0.6045,0.1265,4475324.768489245,4816451.67446285,4643194.162298214,4977307.571224762,4349035.848166826,4475324.768489245,4421492.711196933,4480891.832586064,4549208.413970744,4624998.733857196
Q8N2Z9,-0.0226,0.6012,0.1257,3553877.7888892107,3486444.705018439,3548632.070804124,3431870.3958613263,3493760.22610404,3486444.705018439,3476201.4986985708,3431870.3958613263,3446365.7096771975,3400322.657759795
Q8NEZ5,0.031,0.6005,0.1252,4211971.255258842,4078625.460243636,4269249.981816011,4070128.1260241116,4360039.969778556,4209736.7251393115,4191866.410327892,4290701.568441989,4354036.225210277,4396102.122042254
Q14202,-0.0523,0.5999,0.125,6595523.577900143,6604905.960033312,7682916.428273724,7241100.130594284,7006827.215843857,7101022.31597585,6569502.087609622,6738343.342091179,6573217.0797471125,6855937.466931978
Q86UA6,-0.0672,0.5997,0.125,974378.7603855391,904315.383293256,923230.3782034809,905831.1521860206,1092898.333231255,969289.8912937839,967748.8818189977,886194.0531407018,872336.5482986402,879767.1150662409
Q8N335,-0.1783,0.5997,0.125,3324074.809110731,3408271.4921527253,4331129.383821025,6155256.982792814,4111566.5787145533,4163657.102874861,3536237.3988359743,3500719.2384639494,3325800.6621128162,3905493.2865853347
Q96Q89,0.0373,0.5994,0.1249,4087124.8398803445,3926804.1650480637,4349035.848166826,4170544.03348362,4396102.122042254,4314996.145505162,4314996.145505162,4337728.36062719,4209736.7251393115,4283757.16761817
Q9NZC3,0.0285,0.5936,0.1246,814889.5870676022,839759.0600339867,835414.0376091787,864915.9637186356,864915.9637186356,888537.5740651311,859744.6931178861,856936.7629324805,844535.1532521937,853825.479522523
P12829,0.0376,0.5956,0.1246,111707010.6311597,106532608.44263871,104933400.30536354,105465831.22457145,112254573.9781606,115284754.52749686,113515105.54803361,112013683.4538844,109256641.48995619,105166075.22057073
Q7Z2W9,0.0467,0.5983,0.1246,868405.0620030673,935673.5916654159,870138.1335742443,836606.6267312611,882891.1462678665,872336.5482986402,924106.947641727,861942.3834469201,907615.0334550657,973404.3525245797
Q9BQC6,0.1234,0.5937,0.1246,1139218.4532937165,1095744.418948643,855420.7691941736,768740.0410884717,967748.8818189977,1013689.899089409,957204.2387783616,1144412.7616005356,1114414.798275002,984562.1617033824
Q13459,0.0583,0.5942,0.1246,5117590.643426226,5317701.11078102,5001543.134447904,5521726.53822529,5050649.899665225,5398731.473665681,5149498.688829162,5258442.500939094,6128017.642086872,5186122.271992168
Q9GZT3,-0.0607,0.5955,0.1246,27645846.28778854,27109351.008125663,24312332.417658836,23450648.930230036,27240980.382295523,26072505.08452568,25659197.77436312,24873362.924821783,23783384.71507055,23828890.106958285
O00764,-0.0299,0.5947,0.1246,37494832.16877481,36510957.29340475,36776932.08462685,37224763.05679203,37494832.16877481,37535750.938824974,36653651.41109998,37086944.32170615,34567173.35929529,35917399.15826793
Q14315,-0.021,0.5962,0.1246,900659800.7457699,915982338.2548841,900659800.7457699,900659800.7457699,890939569.9404224,883996851.2981769,890939569.9404224,883996851.2981769,900659800.7457699,883996851.2981769
Q99832,-0.0316,0.5956,0.1246,753057559.638222,718284603.1793045,766155089.8176712,753057559.638222,753057559.638222,718284603.1793045,741761393.0588723,718284603.1793045,718284603.1793045,766155089.8176712
O14561,0.1257,0.5986,0.1246,13460109.67962718,12290553.307804627,9161572.091745162,9714686.640952827,11963568.949164957,13317350.31935668,11402064.247434309,12736906.437380243,12905769.963628443,10909201.41272125
Q9H6T3,-0.0239,0.5958,0.1246,38174529.23096143,38058052.17357007,37654886.21901884,37834901.93505488,36549353.45866549,36295830.70872694,37008706.58318197,37186507.16984925,37186507.16984925,37494832.16877481
Q15459,-0.024,0.5935,0.1246,75772334.4289457,76600150.98333125,79161819.1325715,77383469.07618701,76140078.94737972,74544681.5417892,76600150.98333125,74801897.41502686,76140078.94737972,76600150.98333125
Q96RP9,-0.0339,0.5953,0.1246,25525118.269616913,26347926.59275081,25327980.077435832,25145957.619043324,25126483.646400504,23814475.355688132,24504919.64208515,24581707.56466876,25484505.080503665,26179925.209019385
P26038,0.038,0.5959,0.1246,1772599849.6260142,1772599849.6260142,1772599849.6260142,1772599849.6260142,1683361813.789496,1772599849.6260142,1750075152.23116,1772599849.6260142,1945038640.0539024,1772599849.6260142
P49959,-0.0418,0.5941,0.1246,52720782.94974613,52986443.8749011,56226615.80227402,58762050.34585287,52566731.5779942,55166739.11321122,53251613.38096859,51685619.1682678,53163177.88425876,51989613.70828911
Q9BZD4,0.0328,0.5935,0.1246,12262294.557977539,12115884.127143672,11526725.051610664,11310182.86914158,11747677.497331731,11799240.724096613,11985780.143837132,11918490.405416816,12483228.789285777,12115884.127143672
O75362,0.0331,0.595,0.1246,940645.8957816908,961435.7006571861,989514.4296192524,1005035.499513784,1012507.1884553324,977846.3193156888,987919.7780614678,1045431.4823357923,1013689.899089409,997720.1389575965
Q86XA9,-0.0389,0.5956,0.1246,3550160.355949094,3369179.0974090407,3603039.7063071476,3457765.211422353,3446365.7096771975,3370055.8269075053,3361256.851085303,3197078.4172733855,3604482.9893172854,3437824.9841306247
Q14534,-0.0343,0.5961,0.1246,1295359.4616506377,1384303.328280805,1350628.5795815128,1403356.6087902405,1293517.1129368949,1291197.562893075,1292540.324882353,1299652.8085017742,1332501.3740601614,1350628.5795815128
Q6NT16,0.0559,0.5958,0.1246,801484.4418660607,859744.6931178861,909010.3654442258,940645.8957816908,865577.8045601888,864089.9342767077,894671.9687549098,873335.566850892,951858.019785348,963307.3246440578
Q16670,-0.0552,0.596,0.1246,720546.5842923904,696031.6913305043,787817.7300531551,750469.4768100852,733116.520030575,792358.7059122844,688773.7378888848,685577.0310723681,690908.885343876,694427.5743824508
Q4ADV7,-0.1242,0.5981,0.1246,458717.59809219977,447871.55320085696,388770.0188568327,378730.06849175855,572608.4560229956,387268.3675749246,451129.9585858679,417044.3766936238,367479.33054295694,420697.1181908176
P56962,-0.0294,0.5964,0.1246,3218802.1705728965,3325800.6621128162,3247349.2655927544,3188363.9922069553,3216493.516578088,3035972.5796958595,3132098.731529403,3204116.4030310665,3239966.936572417,3261420.9491664064
Q9UIF9,-0.0554,0.5962,0.1246,383959.9396333776,392323.70960443694,410779.1213024001,420697.1181908176,362709.65412471234,397430.33251327946,358758.2741702502,383959.9396333776,358758.2741702502,396825.58782627917
O15511,-0.0309,0.5945,0.1246,27588552.91285041,27301485.19887046,26906072.886818297,27415628.08504166,28117686.504874967,27863969.05441916,27733192.006879367,26633349.456212826,26391771.565396782,25842717.512143046
Q15121,-0.0524,0.5954,0.1246,18000122.137247335,17398653.344103646,18512819.39194737,20194752.791402936,17831672.63170002,19158082.55829073,17559608.20963024,17138687.800787657,17370547.005243536,17384683.78594218
P09651,-0.0292,0.5928,0.1244,1123285039.7701519,1147822783.2600098,1194373686.002406,1194373686.002406,1123285039.7701519,1123285039.7701519,1123285039.7701519,1123285039.7701519,1147822783.2600098,1147822783.2600098
Q9Y2I7,-0.0385,0.5927,0.1244,2844180.9241996026,2875924.3178968225,3051264.7427597465,2910213.9321087734,2991387.3413567627,2742775.880720576,2981126.8001788314,2945140.316673193,2726600.4958785065,2895605.8793132105
O95104,-0.026,0.5922,0.1244,13156487.44476872,12929744.221571,13317350.31935668,13765561.088149946,13242381.289911073,12839364.317657718,13317350.31935668,13009524.621567808,12982780.318389561,13067066.926715499
O15254,-0.054,0.593,0.1244,1230726.3023041538,1213261.471242242,1344806.423411755,1366679.8263214028,1352237.3962472177,1318886.1209717132,1289621.3476104678,1275883.2231910478,1163222.9839719576,1219153.7770331434
Q96FK6,-0.0378,0.5924,0.1244,10912606.364543792,10310434.886441132,10536417.922983227,10265712.880415948,11158009.662181979,9853067.500390744,10705190.848199228,10203827.011247016,10564162.991961496,10477723.281452606
Q92522,0.0318,0.591,0.1237,6163577.1115670875,6027467.641270747,5863906.950335125,5997776.698639836,5906535.419127629,5997776.698639836,6384474.290734429,6159774.430258998,6230155.924901676,5863906.950335125
Q92917,-0.0262,0.5907,0.1237,25786340.32060201,26089948.127902362,25637011.297945116,25172237.42806896,25637011.297945116,24504919.64208515,25232794.394699078,24754264.865164228,26000517.097030412,25541794.627267968
